name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"azilal, morocco",2018-01-29,10.1,-1.3,4.1,10.1,-3.9,2.3,2.0,86.5,15.6,100,58.33,"rain,snow",0.0,7.3,40.0,18.4,183.9,1018.5,76.5,8.6,101.8,8.9,5.0,,2018-01-29T07:21:44,2018-01-29T17:57:23,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-01-30,17.1,-1.4,6.6,17.1,-4.1,5.7,2.6,78.3,1.1,100,16.67,"rain,snow",0.0,9.7,36.4,25.9,95.5,1017.3,57.3,9.7,129.3,11.3,7.0,,2018-01-30T07:21:09,2018-01-30T17:58:18,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"remote,60191099999"
"azilal, morocco",2018-01-31,14.1,-3.0,5.8,14.1,-4.3,4.9,2.6,81.1,0.4,100,16.67,rain,0.0,9.1,24.1,11.2,158.5,1016.9,49.1,10.0,148.1,12.8,5.0,,2018-01-31T07:20:32,2018-01-31T17:59:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-01,16.1,-4.5,5.7,16.1,-6.8,4.9,1.1,74.9,0.0,0,0.0,,0.0,7.8,19.8,11.2,163.1,1017.0,10.7,10.0,197.7,17.2,7.0,,2018-02-01T07:19:54,2018-02-01T18:00:09,0.53,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-02,11.1,0.3,6.9,11.1,-1.3,6.4,4.2,83.3,2.2,100,70.83,rain,0.0,6.6,22.7,14.8,180.6,1016.3,84.0,8.6,108.9,9.3,5.0,,2018-02-02T07:19:14,2018-02-02T18:01:04,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-02-03,13.1,-1.5,4.4,13.1,-1.5,4.2,-2.1,66.6,0.0,0,0.0,,0.0,6.3,24.1,7.6,89.6,1019.8,40.4,10.0,196.3,17.1,7.0,,2018-02-03T07:18:33,2018-02-03T18:01:59,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-02-04,12.1,-3.7,4.1,12.1,-6.0,3.0,-1.9,66.9,5.0,100,25.0,"rain,snow",0.0,6.1,41.4,18.4,210.9,1016.7,61.7,9.8,191.5,16.7,7.0,,2018-02-04T07:17:50,2018-02-04T18:02:54,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"remote,60191099999"
"azilal, morocco",2018-02-05,10.1,-0.4,3.5,10.1,-4.0,1.0,2.1,90.9,24.7,100,100.0,"rain,snow",3.6,13.8,48.6,29.5,220.9,1012.3,93.8,7.0,136.3,11.7,6.0,,2018-02-05T07:17:06,2018-02-05T18:03:49,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"remote,60191099999"
"azilal, morocco",2018-02-06,8.1,-1.4,3.0,5.1,-4.9,0.3,1.9,92.6,13.7,100,100.0,"rain,snow",1.9,23.1,49.3,24.1,213.9,1015.1,88.3,9.0,136.1,11.7,6.0,,2018-02-06T07:16:21,2018-02-06T18:04:43,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"remote,60191099999"
"azilal, morocco",2018-02-07,11.1,-0.6,4.8,11.1,-3.1,4.3,0.8,77.6,1.7,100,50.0,"rain,snow",0.1,25.8,29.9,7.6,80.0,1013.6,76.4,10.0,194.4,16.9,8.0,,2018-02-07T07:15:34,2018-02-07T18:05:37,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"remote,60191099999"
"azilal, morocco",2018-02-08,7.1,-1.3,3.6,6.1,-1.3,2.3,2.5,93.0,7.9,100,100.0,"rain,snow",0.6,27.2,27.4,14.8,212.1,1016.7,85.1,8.6,122.6,10.5,5.0,,2018-02-08T07:14:46,2018-02-08T18:06:31,0.76,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"remote,60191099999"
"azilal, morocco",2018-02-09,13.1,0.3,5.7,13.1,0.3,5.5,2.1,79.5,0.9,100,25.0,"rain,snow",0.0,27.9,20.5,14.8,215.1,1024.6,77.7,8.0,172.5,14.8,7.0,,2018-02-09T07:13:57,2018-02-09T18:07:24,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"remote,60191099999"
"azilal, morocco",2018-02-10,14.1,-0.7,7.2,14.1,-0.7,7.2,3.0,76.3,0.0,0,0.0,,0.0,26.6,19.8,7.6,144.4,1023.5,76.9,10.0,148.8,12.9,6.0,,2018-02-10T07:13:06,2018-02-10T18:08:17,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-02-11,17.1,-1.1,7.5,17.1,-3.1,6.7,2.5,74.2,0.0,0,0.0,,0.0,24.4,21.2,11.2,82.9,1023.8,16.1,10.0,213.3,18.2,8.0,,2018-02-11T07:12:14,2018-02-11T18:09:10,0.86,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-12,19.1,-2.6,8.2,19.1,-2.6,7.9,2.1,68.8,0.0,0,0.0,,0.0,21.3,27.4,11.2,172.5,1023.6,0.0,10.0,218.1,18.8,8.0,,2018-02-12T07:11:21,2018-02-12T18:10:02,0.89,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-13,19.1,-2.3,7.9,19.1,-4.3,7.5,1.2,66.7,0.0,0,0.0,,0.0,18.2,18.4,14.8,83.5,1023.0,65.3,10.0,217.4,18.9,8.0,,2018-02-13T07:10:26,2018-02-13T18:10:55,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-02-14,19.1,-4.3,7.8,19.1,-4.3,7.7,1.1,65.8,0.0,0,0.0,,0.0,15.2,19.8,7.6,102.1,1023.3,0.0,10.0,227.2,19.6,8.0,,2018-02-14T07:09:31,2018-02-14T18:11:46,0.96,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-15,21.1,-3.5,8.2,21.1,-5.8,7.8,0.8,64.1,0.0,0,0.0,,0.0,11.9,20.9,7.6,179.3,1023.5,41.8,10.0,225.4,19.4,8.0,,2018-02-15T07:08:34,2018-02-15T18:12:38,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-02-16,17.1,0.8,9.7,17.1,-0.7,9.4,5.1,74.3,0.4,100,8.33,rain,0.0,8.7,17.6,9.4,136.0,1023.3,52.5,10.0,116.6,10.1,5.0,,2018-02-16T07:07:37,2018-02-16T18:13:29,0.02,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-17,20.1,0.5,9.0,20.1,0.5,8.9,3.8,73.2,0.0,0,0.0,,0.0,6.1,23.0,7.6,139.9,1022.7,17.6,9.3,215.9,18.7,8.0,,2018-02-17T07:06:38,2018-02-17T18:14:19,0.06,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-18,21.1,0.3,9.3,21.1,-1.3,9.0,2.1,64.6,0.2,100,8.33,rain,0.0,3.8,21.6,7.6,131.0,1018.7,25.5,10.0,220.8,19.0,8.0,,2018-02-18T07:05:38,2018-02-18T18:15:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-19,21.1,1.9,10.3,21.1,0.7,10.1,3.7,66.2,2.0,100,12.5,rain,0.0,2.3,31.0,14.8,193.1,1015.9,18.7,10.0,210.5,18.2,8.0,,2018-02-19T07:04:37,2018-02-19T18:16:00,0.13,Rain,Clear conditions throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-20,20.1,2.2,9.8,20.1,2.2,9.8,3.7,68.5,0.5,100,12.5,rain,0.0,1.5,24.1,7.6,120.2,1013.4,11.3,10.0,210.9,18.2,8.0,,2018-02-20T07:03:35,2018-02-20T18:16:49,0.16,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"remote,60191099999"
"azilal, morocco",2018-02-21,16.1,2.8,8.9,16.1,1.3,8.4,5.3,78.7,0.3,100,12.5,rain,0.0,0.9,34.2,16.6,217.9,1010.3,22.4,8.1,198.5,17.2,7.0,,2018-02-21T07:02:32,2018-02-21T18:17:38,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-22,17.1,2.8,9.7,17.1,1.0,9.2,4.7,72.5,0.0,0,0.0,,0.0,0.6,25.6,7.6,156.5,1008.5,49.8,10.0,219.7,18.9,8.0,,2018-02-22T07:01:29,2018-02-22T18:18:27,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-02-23,18.1,0.8,9.1,18.1,-0.7,8.6,3.4,69.4,0.0,0,0.0,,0.0,0.3,24.5,11.2,218.4,1003.3,20.2,10.0,235.3,20.2,8.0,,2018-02-23T07:00:24,2018-02-23T18:19:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-02-24,15.1,3.2,9.1,15.1,0.9,8.8,5.2,78.3,5.3,100,58.33,rain,0.0,0.2,36.0,11.2,194.2,1006.3,78.5,6.0,167.8,14.4,7.0,,2018-02-24T06:59:19,2018-02-24T18:20:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-25,20.1,-0.4,10.1,20.1,-3.7,9.1,3.4,67.1,0.0,0,0.0,,0.0,0.2,27.4,13.0,176.4,1010.0,17.0,10.0,237.8,20.6,8.0,,2018-02-25T06:58:12,2018-02-25T18:20:51,0.34,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-26,22.1,3.2,9.1,22.1,0.3,7.9,5.3,80.4,9.7,100,41.67,rain,0.0,0.1,43.9,25.9,181.4,1008.4,48.2,10.0,136.9,12.0,6.0,,2018-02-26T06:57:05,2018-02-26T18:21:39,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-02-27,19.1,0.5,10.0,19.1,-2.3,9.1,4.5,70.6,0.0,0,0.0,,0.0,0.1,37.4,11.2,122.2,1011.0,3.1,10.0,244.5,21.1,9.0,,2018-02-27T06:55:58,2018-02-27T18:22:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-02-28,22.1,2.5,11.3,22.1,-0.6,10.3,3.8,63.6,3.3,100,20.83,rain,0.0,0.0,49.3,27.7,194.3,1004.3,34.5,10.0,232.8,20.1,9.0,,2018-02-28T06:54:49,2018-02-28T18:23:12,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-01,19.1,6.1,12.4,19.1,4.1,11.8,7.9,75.8,4.9,100,66.67,rain,0.0,0.0,87.5,61.2,216.8,1006.2,66.4,9.8,175.9,15.1,6.0,,2018-03-01T06:53:40,2018-03-01T18:23:59,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-03-02,22.1,4.3,13.3,22.1,2.5,12.7,6.3,66.0,0.0,0,0.0,,0.0,0.0,44.3,22.3,212.6,1011.2,62.1,10.0,240.4,20.7,8.0,,2018-03-02T06:52:30,2018-03-02T18:24:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-03-03,21.1,5.4,12.8,21.1,4.0,12.3,8.3,76.2,18.7,100,41.67,rain,0.0,0.1,56.5,14.8,201.6,1009.1,55.9,9.9,226.4,19.6,8.0,,2018-03-03T06:51:19,2018-03-03T18:25:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-04,18.1,4.6,11.6,18.1,2.6,11.0,6.4,71.9,4.1,100,50.0,rain,0.0,0.8,68.0,37.1,219.6,1011.3,63.2,10.0,156.4,13.6,7.0,,2018-03-04T06:50:08,2018-03-04T18:26:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-03-05,18.1,5.3,11.4,18.1,3.7,10.8,7.2,77.4,13.1,100,45.83,rain,0.0,0.4,56.9,40.7,224.3,1012.9,84.0,9.7,93.0,8.1,4.0,,2018-03-05T06:48:56,2018-03-05T18:27:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-06,17.1,8.4,12.7,17.1,7.2,12.5,11.7,93.8,19.6,100,91.67,rain,0.0,0.5,56.9,29.5,219.4,1012.8,92.9,8.6,77.5,6.8,4.0,,2018-03-06T06:47:44,2018-03-06T18:27:45,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-03-07,20.1,9.6,14.6,20.1,8.6,14.5,13.1,90.9,12.6,100,91.67,rain,0.0,0.4,36.7,24.1,223.7,1014.9,90.8,7.3,125.3,10.9,5.0,,2018-03-07T06:46:31,2018-03-07T18:28:30,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-03-08,20.1,9.4,14.7,20.1,9.4,14.7,12.1,85.6,2.3,100,45.83,rain,0.0,0.1,30.6,14.8,237.0,1017.4,75.7,8.8,208.2,17.9,8.0,,2018-03-08T06:45:18,2018-03-08T18:29:14,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,60191099999"
"azilal, morocco",2018-03-09,24.1,4.8,14.5,24.1,3.7,14.4,10.5,78.6,0.3,100,8.33,rain,0.0,0.0,30.2,14.8,46.0,1017.6,30.2,10.0,246.1,21.3,9.0,,2018-03-09T06:44:04,2018-03-09T18:29:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-10,21.1,7.5,14.0,21.1,7.5,13.8,10.8,82.6,9.0,100,58.33,rain,0.0,0.0,42.5,25.9,218.4,1016.0,62.7,10.0,200.0,17.3,8.0,,2018-03-10T06:42:50,2018-03-10T18:30:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-11,19.1,5.8,12.2,19.1,4.4,11.9,7.1,72.7,0.6,100,12.5,rain,0.0,0.0,40.0,25.9,241.2,1020.8,62.6,10.0,228.8,19.8,8.0,,2018-03-11T06:41:35,2018-03-11T18:31:24,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-12,21.1,2.0,11.8,21.1,2.0,11.7,5.8,69.7,0.0,0,0.0,,0.0,0.0,30.6,11.2,76.4,1022.3,35.2,10.0,257.1,22.1,9.0,,2018-03-12T06:40:20,2018-03-12T18:32:07,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-03-13,20.1,3.5,12.0,20.1,3.5,12.0,7.1,73.4,1.1,100,12.5,rain,0.0,0.0,33.5,11.2,223.2,1021.4,17.4,10.0,240.1,20.6,8.0,,2018-03-13T06:39:05,2018-03-13T18:32:50,0.87,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"remote,60191099999"
"azilal, morocco",2018-03-14,22.1,4.2,12.6,22.1,3.1,12.4,8.1,77.0,0.0,0,0.0,,0.0,0.0,39.2,18.4,223.6,1017.7,65.8,10.0,265.6,23.0,9.0,,2018-03-14T06:37:49,2018-03-14T18:33:33,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-03-15,17.1,5.2,11.3,17.1,5.2,11.3,9.3,88.1,3.8,100,45.83,rain,0.0,0.0,37.8,18.4,252.7,1012.8,76.1,8.9,97.8,8.5,4.0,,2018-03-15T06:36:33,2018-03-15T18:34:15,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-16,13.1,3.5,8.3,13.1,2.5,7.5,6.1,86.4,13.7,100,100.0,rain,0.3,1.7,41.8,22.3,244.3,1014.6,90.8,9.2,148.9,12.8,7.0,,2018-03-16T06:35:17,2018-03-16T18:34:57,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"remote,60191099999"
"azilal, morocco",2018-03-17,16.1,1.0,8.9,16.1,-1.0,8.2,3.9,72.7,0.9,100,16.67,rain,0.0,3.4,37.1,18.4,226.9,1018.5,57.2,10.0,271.5,23.6,9.0,,2018-03-17T06:34:01,2018-03-17T18:35:39,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-18,19.1,5.2,11.1,19.1,3.9,10.8,7.5,78.8,3.4,100,54.17,rain,0.0,2.0,42.1,22.3,216.7,1018.5,70.1,9.9,138.5,12.1,6.0,,2018-03-18T06:32:44,2018-03-18T18:36:21,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-19,18.1,4.9,11.6,18.1,4.9,11.6,7.5,76.6,0.0,0,0.0,,0.0,1.0,31.0,9.4,239.6,1020.2,52.9,10.0,244.0,21.2,9.0,,2018-03-19T06:31:28,2018-03-19T18:37:03,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-03-20,15.1,1.6,9.0,15.1,-0.1,8.6,5.8,81.5,3.6,100,37.5,"rain,snow",0.0,0.6,42.5,22.3,278.9,1020.5,46.0,9.7,207.5,18.0,7.0,,2018-03-20T06:30:11,2018-03-20T18:37:44,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"remote,60191099999"
"azilal, morocco",2018-03-21,13.1,-0.3,7.1,13.1,-0.3,6.9,0.2,64.2,0.2,100,8.33,rain,0.0,1.3,36.7,13.0,272.7,1024.6,53.8,10.0,253.6,22.0,8.0,,2018-03-21T06:28:54,2018-03-21T18:38:26,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-22,16.1,-1.3,7.8,16.1,-3.5,7.7,-0.2,59.5,0.0,0,0.0,,0.0,1.0,33.1,14.8,230.4,1026.5,8.3,10.0,293.9,25.4,10.0,,2018-03-22T06:27:37,2018-03-22T18:39:07,0.18,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-03-23,20.1,-0.2,9.5,20.1,-0.2,9.4,-0.6,52.8,0.0,0,0.0,,0.0,0.6,28.4,13.0,237.9,1023.8,2.5,10.0,291.6,25.1,10.0,,2018-03-23T06:26:20,2018-03-23T18:39:48,0.21,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-03-24,19.1,2.0,10.6,19.1,0.5,10.2,5.6,72.7,0.4,100,12.5,rain,0.0,0.3,40.3,25.9,239.4,1019.6,55.3,10.0,187.1,16.0,6.0,,2018-03-24T06:25:03,2018-03-24T18:40:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-25,18.1,6.3,11.6,18.1,6.3,11.5,6.4,72.5,0.1,100,4.17,rain,0.0,0.1,39.2,14.8,231.5,1019.8,75.2,10.0,272.0,22.5,9.0,,2018-03-25T07:23:46,2018-03-25T19:41:10,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-26,19.1,4.7,12.0,19.1,4.7,12.0,5.9,68.7,0.5,100,20.83,rain,0.0,0.0,30.6,7.6,49.0,1021.9,44.0,10.0,288.8,25.1,10.0,,2018-03-26T07:22:29,2018-03-26T19:41:51,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-27,27.1,1.5,12.9,26.0,1.0,12.6,2.7,56.6,0.0,0,0.0,,0.0,0.0,30.6,11.2,124.6,1023.0,1.1,10.0,300.2,26.0,10.0,,2018-03-27T07:21:12,2018-03-27T19:42:32,0.35,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-03-28,26.1,3.1,14.8,26.1,3.1,14.8,5.1,57.2,0.0,0,0.0,,0.0,0.0,36.4,11.2,198.1,1020.8,70.3,10.0,273.3,23.5,9.0,,2018-03-28T07:19:55,2018-03-28T19:43:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-03-29,23.1,5.9,14.1,23.1,5.9,14.1,7.4,66.0,0.4,100,8.33,rain,0.0,0.0,38.5,9.4,226.2,1016.5,77.7,10.0,257.5,22.4,9.0,,2018-03-29T07:18:38,2018-03-29T19:43:53,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-03-30,18.1,6.5,11.6,18.1,6.5,11.6,7.2,75.7,0.0,0,0.0,,0.0,0.0,43.6,14.8,224.5,1017.1,56.7,8.2,273.7,23.8,9.0,,2018-03-30T07:17:21,2018-03-30T19:44:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,60191099999"
"azilal, morocco",2018-03-31,21.1,2.8,12.1,21.1,2.8,12.1,5.0,66.0,0.0,0,0.0,,0.0,0.0,32.4,13.0,39.1,1018.2,3.4,10.0,299.5,26.1,10.0,,2018-03-31T07:16:05,2018-03-31T19:45:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,60191099999"
"azilal, morocco",2018-04-01,26.1,5.1,14.8,26.1,3.0,14.4,6.3,60.3,0.4,100,4.17,rain,0.0,0.0,32.8,14.8,213.9,1011.2,28.6,10.0,285.3,24.7,10.0,,2018-04-01T07:14:49,2018-04-01T19:45:55,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-02,19.1,8.5,13.2,19.1,8.5,13.1,10.0,81.9,8.0,100,41.67,rain,0.0,0.0,36.4,14.8,249.0,1011.2,80.4,9.1,214.7,18.7,7.0,,2018-04-02T07:13:33,2018-04-02T19:46:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-03,20.1,8.4,14.0,20.1,8.4,14.0,9.4,75.7,1.9,100,25.0,rain,0.0,0.0,35.3,9.4,217.3,1014.1,59.5,9.1,273.7,23.6,9.0,,2018-04-03T07:12:17,2018-04-03T19:47:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-04,24.1,6.9,15.1,24.1,6.9,15.1,8.9,70.2,1.1,100,16.67,rain,0.0,0.0,33.1,13.0,21.0,1016.5,73.2,6.8,290.2,24.9,10.0,,2018-04-04T07:11:01,2018-04-04T19:47:57,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-05,26.1,7.0,16.2,26.1,6.1,16.0,9.8,68.6,1.3,100,25.0,rain,0.0,0.0,25.6,16.6,203.7,1012.8,45.6,10.0,276.5,23.9,10.0,,2018-04-05T07:09:46,2018-04-05T19:48:38,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-06,18.1,7.0,12.7,18.1,7.0,12.7,9.2,80.5,3.8,100,33.33,rain,0.0,0.0,36.7,11.2,217.9,1012.6,50.2,10.0,272.3,23.6,9.0,,2018-04-06T07:08:32,2018-04-06T19:49:18,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-07,17.1,6.6,11.4,17.1,5.3,11.2,6.9,76.0,3.4,100,50.0,rain,0.0,0.0,37.1,18.4,217.6,1013.8,56.5,10.0,159.2,13.6,6.0,,2018-04-07T07:07:17,2018-04-07T19:49:59,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-04-08,18.1,4.8,11.5,18.1,4.4,11.3,4.9,65.9,0.1,100,4.17,rain,0.0,0.0,32.0,18.4,257.8,1017.8,43.1,10.0,243.1,21.0,8.0,,2018-04-08T07:06:03,2018-04-08T19:50:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-09,12.1,3.5,8.3,12.1,3.5,8.3,6.2,86.8,4.8,100,45.83,rain,0.3,0.3,46.1,18.4,222.3,1017.5,68.5,9.9,157.7,13.6,7.0,,2018-04-09T07:04:49,2018-04-09T19:51:21,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"remote,60191099999"
"azilal, morocco",2018-04-10,18.1,3.2,10.7,18.1,2.2,10.3,4.8,70.5,0.8,100,25.0,rain,0.3,1.2,43.2,27.7,234.7,1017.8,85.5,10.0,244.6,20.9,9.0,,2018-04-10T07:03:36,2018-04-10T19:52:02,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"remote,60191099999"
"azilal, morocco",2018-04-11,13.1,6.2,9.1,13.1,5.4,8.2,6.8,85.6,11.4,100,91.67,rain,0.0,0.6,45.4,25.9,251.1,1015.8,90.4,9.3,127.6,11.0,5.0,,2018-04-11T07:02:24,2018-04-11T19:52:43,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-04-12,20.1,5.5,12.0,20.1,5.0,11.8,6.3,70.9,3.1,100,16.67,rain,0.0,0.3,47.9,27.7,235.2,1014.6,77.0,10.0,290.4,25.0,10.0,,2018-04-12T07:01:12,2018-04-12T19:53:24,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,60191099999"
"azilal, morocco",2018-04-13,13.1,3.8,8.5,13.1,1.2,7.5,6.1,85.3,27.8,100,100.0,rain,0.0,4.3,46.8,31.7,234.5,1014.8,95.6,10.0,198.7,17.1,7.0,,2018-04-13T07:00:00,2018-04-13T19:54:05,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"remote,60191099999"
"azilal, morocco",2018-04-14,18.1,4.7,10.3,18.1,3.9,10.1,6.1,77.2,2.5,100,25.0,rain,0.0,7.1,23.4,13.0,226.4,1020.3,76.9,7.6,216.8,18.7,8.0,,2018-04-14T06:58:49,2018-04-14T19:54:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,60191099999"
